codepoint	ascii	comment
0x0025b0	"--null--"	" ▰  BLACK PARALLELOGRAM"
0x0025b1	"--null--"	" ▱  WHITE PARALLELOGRAM"
0x0025b2	"--null--"	" ▲  BLACK UP-POINTING TRIANGLE"
0x0025b3	"--null--"	" △  WHITE UP-POINTING TRIANGLE"
0x0025b4	"--null--"	" ▴  BLACK UP-POINTING SMALL TRIANGLE"
0x0025b5	"--null--"	" ▵  WHITE UP-POINTING SMALL TRIANGLE"
0x0025b6	"--null--"	" ▶  BLACK RIGHT-POINTING TRIANGLE"
0x0025b7	"--null--"	" ▷  WHITE RIGHT-POINTING TRIANGLE"
0x0025b8	"--null--"	" ▸  BLACK RIGHT-POINTING SMALL TRIANGLE"
0x0025b9	"--null--"	" ▹  WHITE RIGHT-POINTING SMALL TRIANGLE"
0x0025ba	"--null--"	" ►  BLACK RIGHT-POINTING POINTER"
0x0025bb	"--null--"	" ▻  WHITE RIGHT-POINTING POINTER"
0x0025bc	"--null--"	" ▼  BLACK DOWN-POINTING TRIANGLE"
0x0025bd	"--null--"	" ▽  WHITE DOWN-POINTING TRIANGLE"
0x0025be	"--null--"	" ▾  BLACK DOWN-POINTING SMALL TRIANGLE"
0x0025bf	"--null--"	" ▿  WHITE DOWN-POINTING SMALL TRIANGLE"
0x0025c0	"--null--"	" ◀  BLACK LEFT-POINTING TRIANGLE"
0x0025c1	"--null--"	" ◁  WHITE LEFT-POINTING TRIANGLE"
0x0025c2	"--null--"	" ◂  BLACK LEFT-POINTING SMALL TRIANGLE"
0x0025c3	"--null--"	" ◃  WHITE LEFT-POINTING SMALL TRIANGLE"
0x0025c4	"--null--"	" ◄  BLACK LEFT-POINTING POINTER"
0x0025c5	"--null--"	" ◅  WHITE LEFT-POINTING POINTER"
0x0025c6	"--null--"	" ◆  BLACK DIAMOND"
0x0025c7	"--null--"	" ◇  WHITE DIAMOND"
0x0025c8	"--null--"	" ◈  WHITE DIAMOND CONTAINING BLACK SMALL DIAMOND"
0x0025c9	"--null--"	" ◉  FISHEYE"
0x0025ca	"--null--"	" ◊  LOZENGE"
0x0025cb	"--null--"	" ○  WHITE CIRCLE"
0x0025cc	"--null--"	" ◌  DOTTED CIRCLE"
0x0025cd	"--null--"	" ◍  CIRCLE WITH VERTICAL FILL"
0x0025ce	"--null--"	" ◎  BULLSEYE"
0x0025cf	"--null--"	" ●  BLACK CIRCLE"
0x0025d0	"--null--"	" ◐  CIRCLE WITH LEFT HALF BLACK"
0x0025d1	"--null--"	" ◑  CIRCLE WITH RIGHT HALF BLACK"
0x0025d2	"--null--"	" ◒  CIRCLE WITH LOWER HALF BLACK"
0x0025d3	"--null--"	" ◓  CIRCLE WITH UPPER HALF BLACK"
0x0025d4	"--null--"	" ◔  CIRCLE WITH UPPER RIGHT QUADRANT BLACK"
0x0025d5	"--null--"	" ◕  CIRCLE WITH ALL BUT UPPER LEFT QUADRANT BLACK"
0x0025d6	"--null--"	" ◖  LEFT HALF BLACK CIRCLE"
0x0025d7	"--null--"	" ◗  RIGHT HALF BLACK CIRCLE"
0x0025d8	"--null--"	" ◘  INVERSE BULLET"
0x0025d9	"--null--"	" ◙  INVERSE WHITE CIRCLE"
0x0025da	"--null--"	" ◚  UPPER HALF INVERSE WHITE CIRCLE"
0x0025db	"--null--"	" ◛  LOWER HALF INVERSE WHITE CIRCLE"
0x0025dc	"--null--"	" ◜  UPPER LEFT QUADRANT CIRCULAR ARC"
0x0025dd	"--null--"	" ◝  UPPER RIGHT QUADRANT CIRCULAR ARC"
0x0025de	"--null--"	" ◞  LOWER RIGHT QUADRANT CIRCULAR ARC"
0x0025df	"--null--"	" ◟  LOWER LEFT QUADRANT CIRCULAR ARC"
0x0025e0	"--null--"	" ◠  UPPER HALF CIRCLE"
0x0025e1	"--null--"	" ◡  LOWER HALF CIRCLE"
0x0025e2	"--null--"	" ◢  BLACK LOWER RIGHT TRIANGLE"
0x0025e3	"--null--"	" ◣  BLACK LOWER LEFT TRIANGLE"
0x0025e4	"--null--"	" ◤  BLACK UPPER LEFT TRIANGLE"
0x0025e5	"--null--"	" ◥  BLACK UPPER RIGHT TRIANGLE"
0x0025e6	"o"	" ◦  WHITE BULLET"
0x0025e7	"--null--"	" ◧  SQUARE WITH LEFT HALF BLACK"
0x0025e8	"--null--"	" ◨  SQUARE WITH RIGHT HALF BLACK"
0x0025e9	"--null--"	" ◩  SQUARE WITH UPPER LEFT DIAGONAL HALF BLACK"
0x0025ea	"--null--"	" ◪  SQUARE WITH LOWER RIGHT DIAGONAL HALF BLACK"
0x0025eb	"--null--"	" ◫  WHITE SQUARE WITH VERTICAL BISECTING LINE"
0x0025ec	"--null--"	" ◬  WHITE UP-POINTING TRIANGLE WITH DOT"
0x0025ed	"--null--"	" ◭  UP-POINTING TRIANGLE WITH LEFT HALF BLACK"
0x0025ee	"--null--"	" ◮  UP-POINTING TRIANGLE WITH RIGHT HALF BLACK"
0x0025ef	"--null--"	" ◯  LARGE CIRCLE"
0x0025f0	"--null--"	" ◰  WHITE SQUARE WITH UPPER LEFT QUADRANT"
0x0025f1	"--null--"	" ◱  WHITE SQUARE WITH LOWER LEFT QUADRANT"
0x0025f2	"--null--"	" ◲  WHITE SQUARE WITH LOWER RIGHT QUADRANT"
0x0025f3	"--null--"	" ◳  WHITE SQUARE WITH UPPER RIGHT QUADRANT"
0x0025f4	"--null--"	" ◴  WHITE CIRCLE WITH UPPER LEFT QUADRANT"
0x0025f5	"--null--"	" ◵  WHITE CIRCLE WITH LOWER LEFT QUADRANT"
0x0025f6	"--null--"	" ◶  WHITE CIRCLE WITH LOWER RIGHT QUADRANT"
0x0025f7	"--null--"	" ◷  WHITE CIRCLE WITH UPPER RIGHT QUADRANT"
0x0025f8	"--null--"	" ◸  UPPER LEFT TRIANGLE"
0x0025f9	"--null--"	" ◹  UPPER RIGHT TRIANGLE"
0x0025fa	"--null--"	" ◺  LOWER LEFT TRIANGLE"
0x0025fb	"--null--"	" ◻  WHITE MEDIUM SQUARE"
0x0025fc	"--null--"	" ◼  BLACK MEDIUM SQUARE"
0x0025fd	"--null--"	" ◽  WHITE MEDIUM SMALL SQUARE"
0x0025fe	"--null--"	" ◾  BLACK MEDIUM SMALL SQUARE"
0x0025ff	"--null--"	" ◿  LOWER RIGHT TRIANGLE"
0x002600	"--null--"	" ☀  BLACK SUN WITH RAYS"
0x002601	"--null--"	" ☁  CLOUD"
0x002602	"--null--"	" ☂  UMBRELLA"
0x002603	"--null--"	" ☃  SNOWMAN"
0x002604	"--null--"	" ☄  COMET"
0x002605	"--null--"	" ★  BLACK STAR"
0x002606	"--null--"	" ☆  WHITE STAR"
0x002607	"--null--"	" ☇  LIGHTNING"
0x002608	"--null--"	" ☈  THUNDERSTORM"
0x002609	"--null--"	" ☉  SUN"
0x00260a	"--null--"	" ☊  ASCENDING NODE"
0x00260b	"--null--"	" ☋  DESCENDING NODE"
0x00260c	"--null--"	" ☌  CONJUNCTION"
0x00260d	"--null--"	" ☍  OPPOSITION"
0x00260e	"--null--"	" ☎  BLACK TELEPHONE"
0x00260f	"--null--"	" ☏  WHITE TELEPHONE"
0x002610	"--null--"	" ☐  BALLOT BOX"
0x002611	"--null--"	" ☑  BALLOT BOX WITH CHECK"
0x002612	"--null--"	" ☒  BALLOT BOX WITH X"
0x002613	"--null--"	" ☓  SALTIRE"
0x002614	"--null--"	" ☔  UMBRELLA WITH RAIN DROPS"
0x002615	"--null--"	" ☕  HOT BEVERAGE"
0x002616	"--null--"	" ☖  WHITE SHOGI PIECE"
0x002617	"--null--"	" ☗  BLACK SHOGI PIECE"
0x002618	"--null--"	" ☘  SHAMROCK"
0x002619	"--null--"	" ☙  REVERSED ROTATED FLORAL HEART BULLET"
0x00261a	"--null--"	" ☚  BLACK LEFT POINTING INDEX"
0x00261b	"--null--"	" ☛  BLACK RIGHT POINTING INDEX"
0x00261c	"--null--"	" ☜  WHITE LEFT POINTING INDEX"
0x00261d	"--null--"	" ☝  WHITE UP POINTING INDEX"
0x00261e	"--null--"	" ☞  WHITE RIGHT POINTING INDEX"
0x00261f	"--null--"	" ☟  WHITE DOWN POINTING INDEX"
0x002620	"--null--"	" ☠  SKULL AND CROSSBONES"
0x002621	"--null--"	" ☡  CAUTION SIGN"
0x002622	"--null--"	" ☢  RADIOACTIVE SIGN"
0x002623	"--null--"	" ☣  BIOHAZARD SIGN"
0x002624	"--null--"	" ☤  CADUCEUS"
0x002625	"--null--"	" ☥  ANKH"
0x002626	"--null--"	" ☦  ORTHODOX CROSS"
0x002627	"--null--"	" ☧  CHI RHO"
0x002628	"--null--"	" ☨  CROSS OF LORRAINE"
0x002629	"--null--"	" ☩  CROSS OF JERUSALEM"
0x00262a	"--null--"	" ☪  STAR AND CRESCENT"
0x00262b	"--null--"	" ☫  FARSI SYMBOL"
0x00262c	"--null--"	" ☬  ADI SHAKTI"
0x00262d	"--null--"	" ☭  HAMMER AND SICKLE"
0x00262e	"--null--"	" ☮  PEACE SYMBOL"
0x00262f	"--null--"	" ☯  YIN YANG"
0x002630	"--null--"	" ☰  TRIGRAM FOR HEAVEN"
0x002631	"--null--"	" ☱  TRIGRAM FOR LAKE"
0x002632	"--null--"	" ☲  TRIGRAM FOR FIRE"
0x002633	"--null--"	" ☳  TRIGRAM FOR THUNDER"
0x002634	"--null--"	" ☴  TRIGRAM FOR WIND"
0x002635	"--null--"	" ☵  TRIGRAM FOR WATER"
0x002636	"--null--"	" ☶  TRIGRAM FOR MOUNTAIN"
0x002637	"--null--"	" ☷  TRIGRAM FOR EARTH"
0x002638	"--null--"	" ☸  WHEEL OF DHARMA"
0x002639	"--null--"	" ☹  WHITE FROWNING FACE"
0x00263a	":)"	" ☺  WHITE SMILING FACE"
0x00263b	":)"	" ☻  BLACK SMILING FACE"
0x00263c	"--null--"	" ☼  WHITE SUN WITH RAYS"
0x00263d	"--null--"	" ☽  FIRST QUARTER MOON"
0x00263e	"--null--"	" ☾  LAST QUARTER MOON"
0x00263f	"--null--"	" ☿  MERCURY"
0x002640	"--null--"	" ♀  FEMALE SIGN"
0x002641	"--null--"	" ♁  EARTH"
0x002642	"--null--"	" ♂  MALE SIGN"
0x002643	"--null--"	" ♃  JUPITER"
0x002644	"--null--"	" ♄  SATURN"
0x002645	"--null--"	" ♅  URANUS"
0x002646	"--null--"	" ♆  NEPTUNE"
0x002647	"--null--"	" ♇  PLUTO"
0x002648	"--null--"	" ♈  ARIES"
0x002649	"--null--"	" ♉  TAURUS"
0x00264a	"--null--"	" ♊  GEMINI"
0x00264b	"--null--"	" ♋  CANCER"
0x00264c	"--null--"	" ♌  LEO"
0x00264d	"--null--"	" ♍  VIRGO"
0x00264e	"--null--"	" ♎  LIBRA"
0x00264f	"--null--"	" ♏  SCORPIUS"
0x002650	"--null--"	" ♐  SAGITTARIUS"
0x002651	"--null--"	" ♑  CAPRICORN"
0x002652	"--null--"	" ♒  AQUARIUS"
0x002653	"--null--"	" ♓  PISCES"
0x002654	"--null--"	" ♔  WHITE CHESS KING"
0x002655	"--null--"	" ♕  WHITE CHESS QUEEN"
0x002656	"--null--"	" ♖  WHITE CHESS ROOK"
0x002657	"--null--"	" ♗  WHITE CHESS BISHOP"
0x002658	"--null--"	" ♘  WHITE CHESS KNIGHT"
0x002659	"--null--"	" ♙  WHITE CHESS PAWN"
0x00265a	"--null--"	" ♚  BLACK CHESS KING"
0x00265b	"--null--"	" ♛  BLACK CHESS QUEEN"
0x00265c	"--null--"	" ♜  BLACK CHESS ROOK"
0x00265d	"--null--"	" ♝  BLACK CHESS BISHOP"
0x00265e	"--null--"	" ♞  BLACK CHESS KNIGHT"
0x00265f	"--null--"	" ♟  BLACK CHESS PAWN"
0x002660	"--null--"	" ♠  BLACK SPADE SUIT"
0x002661	"<3"	" ♡  WHITE HEART SUIT"
0x002662	"--null--"	" ♢  WHITE DIAMOND SUIT"
0x002663	"--null--"	" ♣  BLACK CLUB SUIT"
0x002664	"--null--"	" ♤  WHITE SPADE SUIT"
0x002665	"<3"	" ♥  BLACK HEART SUIT"
0x002666	"--null--"	" ♦  BLACK DIAMOND SUIT"
0x002667	"--null--"	" ♧  WHITE CLUB SUIT"
0x002668	"--null--"	" ♨  HOT SPRINGS"
0x002669	"--null--"	" ♩  QUARTER NOTE"
0x00266a	"--null--"	" ♪  EIGHTH NOTE"
0x00266b	"--null--"	" ♫  BEAMED EIGHTH NOTES"
0x00266c	"--null--"	" ♬  BEAMED SIXTEENTH NOTES"
0x00266d	"--null--"	" ♭  MUSIC FLAT SIGN"
0x00266e	"--null--"	" ♮  MUSIC NATURAL SIGN"
0x00266f	"--null--"	" ♯  MUSIC SHARP SIGN"
0x002670	"--null--"	" ♰  WEST SYRIAC CROSS"
0x002671	"--null--"	" ♱  EAST SYRIAC CROSS"
0x002672	"--null--"	" ♲  UNIVERSAL RECYCLING SYMBOL"
0x002673	"--null--"	" ♳  RECYCLING SYMBOL FOR TYPE-1 PLASTICS"
0x002674	"--null--"	" ♴  RECYCLING SYMBOL FOR TYPE-2 PLASTICS"
0x002675	"--null--"	" ♵  RECYCLING SYMBOL FOR TYPE-3 PLASTICS"
0x002676	"--null--"	" ♶  RECYCLING SYMBOL FOR TYPE-4 PLASTICS"
0x002677	"--null--"	" ♷  RECYCLING SYMBOL FOR TYPE-5 PLASTICS"
0x002678	"--null--"	" ♸  RECYCLING SYMBOL FOR TYPE-6 PLASTICS"
0x002679	"--null--"	" ♹  RECYCLING SYMBOL FOR TYPE-7 PLASTICS"
0x00267a	"--null--"	" ♺  RECYCLING SYMBOL FOR GENERIC MATERIALS"
0x00267b	"--null--"	" ♻  BLACK UNIVERSAL RECYCLING SYMBOL"
0x00267c	"--null--"	" ♼  RECYCLED PAPER SYMBOL"
0x00267d	"--null--"	" ♽  PARTIALLY-RECYCLED PAPER SYMBOL"
0x00267e	"--null--"	" ♾  PERMANENT PAPER SIGN"
0x00267f	"--null--"	" ♿  WHEELCHAIR SYMBOL"
0x002680	"--null--"	" ⚀  DIE FACE-1"
0x002681	"--null--"	" ⚁  DIE FACE-2"
0x002682	"--null--"	" ⚂  DIE FACE-3"
0x002683	"--null--"	" ⚃  DIE FACE-4"
0x002684	"--null--"	" ⚄  DIE FACE-5"
0x002685	"--null--"	" ⚅  DIE FACE-6"
0x002686	"--null--"	" ⚆  WHITE CIRCLE WITH DOT RIGHT"
0x002687	"--null--"	" ⚇  WHITE CIRCLE WITH TWO DOTS"
0x002688	"--null--"	" ⚈  BLACK CIRCLE WITH WHITE DOT RIGHT"
0x002689	"--null--"	" ⚉  BLACK CIRCLE WITH TWO WHITE DOTS"
0x00268a	"--null--"	" ⚊  MONOGRAM FOR YANG"
0x00268b	"--null--"	" ⚋  MONOGRAM FOR YIN"
0x00268c	"--null--"	" ⚌  DIGRAM FOR GREATER YANG"
0x00268d	"--null--"	" ⚍  DIGRAM FOR LESSER YIN"
0x00268e	"--null--"	" ⚎  DIGRAM FOR LESSER YANG"
0x00268f	"--null--"	" ⚏  DIGRAM FOR GREATER YIN"
0x002690	"--null--"	" ⚐  WHITE FLAG"
0x002691	"--null--"	" ⚑  BLACK FLAG"
0x002692	"--null--"	" ⚒  HAMMER AND PICK"
0x002693	"--null--"	" ⚓  ANCHOR"
0x002694	"--null--"	" ⚔  CROSSED SWORDS"
0x002695	"--null--"	" ⚕  STAFF OF AESCULAPIUS"
0x002696	"--null--"	" ⚖  SCALES"
0x002697	"--null--"	" ⚗  ALEMBIC"
0x002698	"--null--"	" ⚘  FLOWER"
0x002699	"--null--"	" ⚙  GEAR"
0x00269a	"--null--"	" ⚚  STAFF OF HERMES"
0x00269b	"--null--"	" ⚛  ATOM SYMBOL"
0x00269c	"--null--"	" ⚜  FLEUR-DE-LIS"
0x00269d	"--null--"	" ⚝  OUTLINED WHITE STAR"
0x00269e	"--null--"	" ⚞  THREE LINES CONVERGING RIGHT"
0x00269f	"--null--"	" ⚟  THREE LINES CONVERGING LEFT"
0x0026a0	"--null--"	" ⚠  WARNING SIGN"
0x0026a1	"--null--"	" ⚡  HIGH VOLTAGE SIGN"
0x0026a2	"--null--"	" ⚢  DOUBLED FEMALE SIGN"
0x0026a3	"--null--"	" ⚣  DOUBLED MALE SIGN"
0x0026a4	"--null--"	" ⚤  INTERLOCKED FEMALE AND MALE SIGN"
0x0026a5	"--null--"	" ⚥  MALE AND FEMALE SIGN"
0x0026a6	"--null--"	" ⚦  MALE WITH STROKE SIGN"
0x0026a7	"--null--"	" ⚧  MALE WITH STROKE AND MALE AND FEMALE SIGN"
0x0026a8	"--null--"	" ⚨  VERTICAL MALE WITH STROKE SIGN"
0x0026a9	"--null--"	" ⚩  HORIZONTAL MALE WITH STROKE SIGN"
0x0026aa	"--null--"	" ⚪  MEDIUM WHITE CIRCLE"
0x0026ab	"--null--"	" ⚫  MEDIUM BLACK CIRCLE"
0x0026ac	"--null--"	" ⚬  MEDIUM SMALL WHITE CIRCLE"
0x0026ad	"--null--"	" ⚭  MARRIAGE SYMBOL"
0x0026ae	"--null--"	" ⚮  DIVORCE SYMBOL"
0x0026af	"--null--"	" ⚯  UNMARRIED PARTNERSHIP SYMBOL"
0x0026b0	"--null--"	" ⚰  COFFIN"
0x0026b1	"--null--"	" ⚱  FUNERAL URN"
0x0026b2	"--null--"	" ⚲  NEUTER"
0x0026b3	"--null--"	" ⚳  CERES"
0x0026b4	"--null--"	" ⚴  PALLAS"
0x0026b5	"--null--"	" ⚵  JUNO"
0x0026b6	"--null--"	" ⚶  VESTA"
0x0026b7	"--null--"	" ⚷  CHIRON"
0x0026b8	"--null--"	" ⚸  BLACK MOON LILITH"
0x0026b9	"--null--"	" ⚹  SEXTILE"
0x0026ba	"--null--"	" ⚺  SEMISEXTILE"
0x0026bb	"--null--"	" ⚻  QUINCUNX"
0x0026bc	"--null--"	" ⚼  SESQUIQUADRATE"
0x0026bd	"--null--"	" ⚽  SOCCER BALL"
0x0026be	"--null--"	" ⚾  BASEBALL"
0x0026bf	"--null--"	" ⚿  SQUARED KEY"
0x0026c0	"--null--"	" ⛀  WHITE DRAUGHTS MAN"
0x0026c1	"--null--"	" ⛁  WHITE DRAUGHTS KING"
0x0026c2	"--null--"	" ⛂  BLACK DRAUGHTS MAN"
0x0026c3	"--null--"	" ⛃  BLACK DRAUGHTS KING"
0x0026c4	"--null--"	" ⛄  SNOWMAN WITHOUT SNOW"
0x0026c5	"--null--"	" ⛅  SUN BEHIND CLOUD"
0x0026c6	"--null--"	" ⛆  RAIN"
0x0026c7	"--null--"	" ⛇  BLACK SNOWMAN"
0x0026c8	"--null--"	" ⛈  THUNDER CLOUD AND RAIN"
0x0026c9	"--null--"	" ⛉  TURNED WHITE SHOGI PIECE"
0x0026ca	"--null--"	" ⛊  TURNED BLACK SHOGI PIECE"
0x0026cb	"--null--"	" ⛋  WHITE DIAMOND IN SQUARE"
0x0026cc	"--null--"	" ⛌  CROSSING LANES"
0x0026cd	"--null--"	" ⛍  DISABLED CAR"
0x0026ce	"--null--"	" ⛎  OPHIUCHUS"
0x0026cf	"--null--"	" ⛏  PICK"
0x0026d0	"--null--"	" ⛐  CAR SLIDING"
0x0026d1	"--null--"	" ⛑  HELMET WITH WHITE CROSS"
0x0026d2	"--null--"	" ⛒  CIRCLED CROSSING LANES"
0x0026d3	"--null--"	" ⛓  CHAINS"
0x0026d4	"--null--"	" ⛔  NO ENTRY"
0x0026d5	"--null--"	" ⛕  ALTERNATE ONE-WAY LEFT WAY TRAFFIC"
0x0026d6	"--null--"	" ⛖  BLACK TWO-WAY LEFT WAY TRAFFIC"
0x0026d7	"--null--"	" ⛗  WHITE TWO-WAY LEFT WAY TRAFFIC"
0x0026d8	"--null--"	" ⛘  BLACK LEFT LANE MERGE"
0x0026d9	"--null--"	" ⛙  WHITE LEFT LANE MERGE"
0x0026da	"--null--"	" ⛚  DRIVE SLOW SIGN"
0x0026db	"--null--"	" ⛛  HEAVY WHITE DOWN-POINTING TRIANGLE"
0x0026dc	"--null--"	" ⛜  LEFT CLOSED ENTRY"
0x0026dd	"--null--"	" ⛝  SQUARED SALTIRE"
0x0026de	"--null--"	" ⛞  FALLING DIAGONAL IN WHITE CIRCLE IN BLACK SQUARE"
0x0026df	"--null--"	" ⛟  BLACK TRUCK"
0x0026e0	"--null--"	" ⛠  RESTRICTED LEFT ENTRY-1"
0x0026e1	"--null--"	" ⛡  RESTRICTED LEFT ENTRY-2"
0x0026e2	"--null--"	" ⛢  ASTRONOMICAL SYMBOL FOR URANUS"
0x0026e3	"--null--"	" ⛣  HEAVY CIRCLE WITH STROKE AND TWO DOTS ABOVE"
0x0026e4	"--null--"	" ⛤  PENTAGRAM"
0x0026e5	"--null--"	" ⛥  RIGHT-HANDED INTERLACED PENTAGRAM"
0x0026e6	"--null--"	" ⛦  LEFT-HANDED INTERLACED PENTAGRAM"
0x0026e7	"--null--"	" ⛧  INVERTED PENTAGRAM"
0x0026e8	"--null--"	" ⛨  BLACK CROSS ON SHIELD"
0x0026e9	"--null--"	" ⛩  SHINTO SHRINE"
0x0026ea	"--null--"	" ⛪  CHURCH"
0x0026eb	"--null--"	" ⛫  CASTLE"
0x0026ec	"--null--"	" ⛬  HISTORIC SITE"
0x0026ed	"--null--"	" ⛭  GEAR WITHOUT HUB"
0x0026ee	"--null--"	" ⛮  GEAR WITH HANDLES"
0x0026ef	"--null--"	" ⛯  MAP SYMBOL FOR LIGHTHOUSE"
0x0026f0	"--null--"	" ⛰  MOUNTAIN"
0x0026f1	"--null--"	" ⛱  UMBRELLA ON GROUND"
0x0026f2	"--null--"	" ⛲  FOUNTAIN"
0x0026f3	"--null--"	" ⛳  FLAG IN HOLE"
0x0026f4	"--null--"	" ⛴  FERRY"
0x0026f5	"--null--"	" ⛵  SAILBOAT"
0x0026f6	"--null--"	" ⛶  SQUARE FOUR CORNERS"
0x0026f7	"--null--"	" ⛷  SKIER"
0x0026f8	"--null--"	" ⛸  ICE SKATE"
0x0026f9	"--null--"	" ⛹  PERSON WITH BALL"
0x0026fa	"--null--"	" ⛺  TENT"
0x0026fb	"--null--"	" ⛻  JAPANESE BANK SYMBOL"
0x0026fc	"--null--"	" ⛼  HEADSTONE GRAVEYARD SYMBOL"
0x0026fd	"--null--"	" ⛽  FUEL PUMP"
0x0026fe	"--null--"	" ⛾  CUP ON BLACK SQUARE"
0x0026ff	"--null--"	" ⛿  WHITE FLAG WITH HORIZONTAL MIDDLE BLACK STRIPE"
0x002700	"--null--"	" ✀  BLACK SAFETY SCISSORS"
0x002701	"--null--"	" ✁  UPPER BLADE SCISSORS"
0x002702	"--null--"	" ✂  BLACK SCISSORS"
0x002703	"--null--"	" ✃  LOWER BLADE SCISSORS"
0x002704	"--null--"	" ✄  WHITE SCISSORS"
0x002705	"--null--"	" ✅  WHITE HEAVY CHECK MARK"
0x002706	"--null--"	" ✆  TELEPHONE LOCATION SIGN"
0x002707	"--null--"	" ✇  TAPE DRIVE"
0x002708	"--null--"	" ✈  AIRPLANE"
0x002709	"--null--"	" ✉  ENVELOPE"
0x00270a	"--null--"	" ✊  RAISED FIST"
0x00270b	"--null--"	" ✋  RAISED HAND"
0x00270c	"--null--"	" ✌  VICTORY HAND"
0x00270d	"--null--"	" ✍  WRITING HAND"
0x00270e	"--null--"	" ✎  LOWER RIGHT PENCIL"
0x00270f	"--null--"	" ✏  PENCIL"
0x002710	"--null--"	" ✐  UPPER RIGHT PENCIL"
0x002711	"--null--"	" ✑  WHITE NIB"
0x002712	"--null--"	" ✒  BLACK NIB"
0x002713	"--null--"	" ✓  CHECK MARK"
0x002714	"--null--"	" ✔  HEAVY CHECK MARK"
0x002715	"--null--"	" ✕  MULTIPLICATION X"
0x002716	"--null--"	" ✖  HEAVY MULTIPLICATION X"
0x002717	"--null--"	" ✗  BALLOT X"
0x002718	"--null--"	" ✘  HEAVY BALLOT X"
0x002719	"--null--"	" ✙  OUTLINED GREEK CROSS"
0x00271a	"--null--"	" ✚  HEAVY GREEK CROSS"
0x00271b	"--null--"	" ✛  OPEN CENTRE CROSS"
0x00271c	"--null--"	" ✜  HEAVY OPEN CENTRE CROSS"
0x00271d	"--null--"	" ✝  LATIN CROSS"
0x00271e	"--null--"	" ✞  SHADOWED WHITE LATIN CROSS"
0x00271f	"--null--"	" ✟  OUTLINED LATIN CROSS"
0x002720	"--null--"	" ✠  MALTESE CROSS"
0x002721	"--null--"	" ✡  STAR OF DAVID"
0x002722	"--null--"	" ✢  FOUR TEARDROP-SPOKED ASTERISK"
0x002723	"--null--"	" ✣  FOUR BALLOON-SPOKED ASTERISK"
0x002724	"--null--"	" ✤  HEAVY FOUR BALLOON-SPOKED ASTERISK"
0x002725	"--null--"	" ✥  FOUR CLUB-SPOKED ASTERISK"
0x002726	"--null--"	" ✦  BLACK FOUR POINTED STAR"
0x002727	"--null--"	" ✧  WHITE FOUR POINTED STAR"
0x002728	"--null--"	" ✨  SPARKLES"
0x002729	"--null--"	" ✩  STRESS OUTLINED WHITE STAR"
0x00272a	"--null--"	" ✪  CIRCLED WHITE STAR"
0x00272b	"--null--"	" ✫  OPEN CENTRE BLACK STAR"
0x00272c	"--null--"	" ✬  BLACK CENTRE WHITE STAR"
0x00272d	"--null--"	" ✭  OUTLINED BLACK STAR"
0x00272e	"--null--"	" ✮  HEAVY OUTLINED BLACK STAR"
0x00272f	"--null--"	" ✯  PINWHEEL STAR"
0x002730	"--null--"	" ✰  SHADOWED WHITE STAR"
0x002731	"--null--"	" ✱  HEAVY ASTERISK"
0x002732	"--null--"	" ✲  OPEN CENTRE ASTERISK"
0x002733	"--null--"	" ✳  EIGHT SPOKED ASTERISK"
0x002734	"--null--"	" ✴  EIGHT POINTED BLACK STAR"
0x002735	"--null--"	" ✵  EIGHT POINTED PINWHEEL STAR"
0x002736	"--null--"	" ✶  SIX POINTED BLACK STAR"
0x002737	"--null--"	" ✷  EIGHT POINTED RECTILINEAR BLACK STAR"
0x002738	"--null--"	" ✸  HEAVY EIGHT POINTED RECTILINEAR BLACK STAR"
0x002739	"--null--"	" ✹  TWELVE POINTED BLACK STAR"
0x00273a	"--null--"	" ✺  SIXTEEN POINTED ASTERISK"
0x00273b	"--null--"	" ✻  TEARDROP-SPOKED ASTERISK"
0x00273c	"--null--"	" ✼  OPEN CENTRE TEARDROP-SPOKED ASTERISK"
0x00273d	"--null--"	" ✽  HEAVY TEARDROP-SPOKED ASTERISK"
0x00273e	"--null--"	" ✾  SIX PETALLED BLACK AND WHITE FLORETTE"
0x00273f	"--null--"	" ✿  BLACK FLORETTE"
0x002740	"--null--"	" ❀  WHITE FLORETTE"
0x002741	"--null--"	" ❁  EIGHT PETALLED OUTLINED BLACK FLORETTE"
0x002742	"--null--"	" ❂  CIRCLED OPEN CENTRE EIGHT POINTED STAR"
0x002743	"--null--"	" ❃  HEAVY TEARDROP-SPOKED PINWHEEL ASTERISK"
0x002744	"--null--"	" ❄  SNOWFLAKE"
0x002745	"--null--"	" ❅  TIGHT TRIFOLIATE SNOWFLAKE"
0x002746	"--null--"	" ❆  HEAVY CHEVRON SNOWFLAKE"
0x002747	"--null--"	" ❇  SPARKLE"
0x002748	"--null--"	" ❈  HEAVY SPARKLE"
0x002749	"--null--"	" ❉  BALLOON-SPOKED ASTERISK"
0x00274a	"--null--"	" ❊  EIGHT TEARDROP-SPOKED PROPELLER ASTERISK"
0x00274b	"--null--"	" ❋  HEAVY EIGHT TEARDROP-SPOKED PROPELLER ASTERISK"
0x00274c	"--null--"	" ❌  CROSS MARK"
0x00274d	"--null--"	" ❍  SHADOWED WHITE CIRCLE"
0x00274e	"--null--"	" ❎  NEGATIVE SQUARED CROSS MARK"
